kind,id,type,i,j,x_m,y_m,z_m,level,status
N,900108,NODE,,,,-28.3,16.15,19.8,5,MANUAL_BEAM_NODE
N,900109,NODE,,,,-24.55,0.0,19.8,5,MANUAL_BEAM_NODE
N,900110,NODE,,,,-24.55,16.15,19.8,5,MANUAL_BEAM_NODE
N,900111,NODE,,,,-15.8,0.0,19.8,5,MANUAL_BEAM_NODE
N,900112,NODE,,,,-15.8,16.15,19.8,5,MANUAL_BEAM_NODE
N,900113,NODE,,,,-5.8,0.0,19.8,5,MANUAL_BEAM_NODE
N,900114,NODE,,,,-5.8,16.15,19.8,5,MANUAL_BEAM_NODE
N,900115,NODE,,,,10.0,-4.12,11.88,3,MANUAL_BEAM_NODE
N,900116,NODE,,,,17.49,-4.12,11.88,3,MANUAL_BEAM_NODE
N,900117,NODE,,,,15.0,0.0,11.88,3,MANUAL_BEAM_NODE
N,900118,NODE,,,,15.0,16.15,11.88,3,MANUAL_BEAM_NODE
N,900119,NODE,,,,25.0,16.15,11.88,3,MANUAL_BEAM_NODE
N,900120,NODE,,,,17.49,0.0,11.88,3,MANUAL_BEAM_NODE
N,900121,NODE,,,,35.0,0.0,11.88,3,MANUAL_BEAM_NODE
N,900122,NODE,,,,35.0,16.15,11.88,3,MANUAL_BEAM_NODE
N,900123,NODE,,,,15.0,0.0,15.84,4,MANUAL_BEAM_NODE
N,900124,NODE,,,,15.0,16.15,15.84,4,MANUAL_BEAM_NODE
N,900125,NODE,,,,25.0,0.0,15.84,4,MANUAL_BEAM_NODE
N,900126,NODE,,,,25.0,16.15,15.84,4,MANUAL_BEAM_NODE
N,900127,NODE,,,,35.0,0.0,15.84,4,MANUAL_BEAM_NODE
N,900128,NODE,,,,35.0,16.15,15.84,4,MANUAL_BEAM_NODE
N,900129,NODE,,,,-24.55,7.25,3.96,1,MANUAL_BEAM_NODE
N,900130,NODE,,,,-15.8,7.25,3.96,1,MANUAL_BEAM_NODE
N,900131,NODE,,,,-5.8,7.25,3.96,1,MANUAL_BEAM_NODE
N,900132,NODE,,,,-28.3,11.885,3.96,1,MANUAL_BEAM_NODE
N,900133,NODE,,,,-28.3,4.265,3.96,1,MANUAL_BEAM_NODE
N,900134,NODE,,,,15.0,7.25,7.92,2,MANUAL_BEAM_NODE
N,900135,NODE,,,,25.0,7.25,7.92,2,MANUAL_BEAM_NODE
N,900136,NODE,,,,35.0,7.25,7.92,2,MANUAL_BEAM_NODE
N,900137,NODE,,,,47.55,7.25,15.84,4,MANUAL_BEAM_NODE
N,900138,NODE,,,,15.0,7.25,19.8,5,MANUAL_BEAM_NODE
N,900139,NODE,,,,25.0,7.25,19.8,5,MANUAL_BEAM_NODE
N,900140,NODE,,,,35.0,7.25,19.8,5,MANUAL_BEAM_NODE
N,900141,NODE,,,,47.55,7.25,19.8,5,MANUAL_BEAM_NODE
N,900142,NODE,,,,-24.55,7.25,7.92,2,MANUAL_BEAM_NODE
N,900143,NODE,,,,-15.8,7.25,7.92,2,MANUAL_BEAM_NODE
N,900144,NODE,,,,-5.8,7.25,7.92,2,MANUAL_BEAM_NODE
N,900145,NODE,,,,-28.3,11.885,7.92,2,MANUAL_BEAM_NODE
N,900146,NODE,,,,-28.3,4.265,7.92,2,MANUAL_BEAM_NODE
N,900147,NODE,,,,-24.55,7.25,11.88,3,MANUAL_BEAM_NODE
N,900148,NODE,,,,-15.8,7.25,11.88,3,MANUAL_BEAM_NODE
N,900149,NODE,,,,-5.8,7.25,11.88,3,MANUAL_BEAM_NODE
N,900150,NODE,,,,-28.3,11.885,11.88,3,MANUAL_BEAM_NODE
N,900151,NODE,,,,-28.3,4.265,11.88,3,MANUAL_BEAM_NODE
N,900152,NODE,,,,-24.55,7.25,15.84,4,MANUAL_BEAM_NODE
N,900153,NODE,,,,-15.8,7.25,15.84,4,MANUAL_BEAM_NODE
N,900154,NODE,,,,-5.8,7.25,15.84,4,MANUAL_BEAM_NODE
N,900155,NODE,,,,-28.3,11.885,15.84,4,MANUAL_BEAM_NODE
N,900156,NODE,,,,-28.3,4.265,15.84,4,MANUAL_BEAM_NODE
N,900157,NODE,,,,-24.55,7.25,19.8,5,MANUAL_BEAM_NODE
N,900158,NODE,,,,-15.8,7.25,19.8,5,MANUAL_BEAM_NODE
N,900159,NODE,,,,-5.8,7.25,19.8,5,MANUAL_BEAM_NODE
N,900160,NODE,,,,-28.3,11.885,19.8,5,MANUAL_BEAM_NODE
N,900161,NODE,,,,-28.3,4.265,19.8,5,MANUAL_BEAM_NODE
N,900162,NODE,,,,15.0,7.25,11.88,3,MANUAL_BEAM_NODE
N,900163,NODE,,,,25.0,7.25,11.88,3,MANUAL_BEAM_NODE
N,900164,NODE,,,,35.0,7.25,11.88,3,MANUAL_BEAM_NODE
N,900165,NODE,,,,15.0,7.25,15.84,4,MANUAL_BEAM_NODE
N,900166,NODE,,,,25.0,7.25,15.84,4,MANUAL_BEAM_NODE
N,900167,NODE,,,,35.0,7.25,15.84,4,MANUAL_BEAM_NODE
E,1,COLUMN,1,100001,,,,,,MANUAL
E,2,COLUMN,101,100101,,,,,,MANUAL
E,3,COLUMN,201,100201,,,,,,MANUAL
E,4,COLUMN,401,100401,,,,,,MANUAL
E,5,COLUMN,1001,101001,,,,,,MANUAL
E,6,COLUMN,1101,101101,,,,,,MANUAL
E,7,COLUMN,1201,101201,,,,,,MANUAL
E,8,COLUMN,1401,101401,,,,,,MANUAL
E,9,COLUMN,2001,102001,,,,,,MANUAL
E,10,COLUMN,2101,102101,,,,,,MANUAL
E,11,COLUMN,2201,102201,,,,,,MANUAL
E,12,COLUMN,2401,102401,,,,,,MANUAL
E,13,COLUMN,700001,701001,,,,,,MANUAL
E,14,COLUMN,700002,701002,,,,,,MANUAL
E,15,COLUMN,700003,701003,,,,,,MANUAL
E,16,COLUMN,700004,701004,,,,,,MANUAL
E,17,COLUMN,700005,701005,,,,,,MANUAL
E,18,COLUMN,700006,701006,,,,,,MANUAL
E,19,COLUMN,700007,701007,,,,,,MANUAL
E,20,COLUMN,700008,701008,,,,,,MANUAL
E,21,COLUMN,100001,200001,,,,,,MANUAL
E,22,COLUMN,100101,200101,,,,,,MANUAL
E,23,COLUMN,100201,200201,,,,,,MANUAL
E,24,COLUMN,100301,200301,,,,,,MANUAL
E,25,COLUMN,100401,200401,,,,,,MANUAL
E,26,COLUMN,100451,200451,,,,,,MANUAL
E,27,COLUMN,101001,201001,,,,,,MANUAL
E,28,COLUMN,101101,201101,,,,,,MANUAL
E,29,COLUMN,101201,201201,,,,,,MANUAL
E,30,COLUMN,101301,201301,,,,,,MANUAL
E,31,COLUMN,101401,201401,,,,,,MANUAL
E,32,COLUMN,101451,201451,,,,,,MANUAL
E,33,COLUMN,102001,202001,,,,,,MANUAL
E,34,COLUMN,102101,202101,,,,,,MANUAL
E,35,COLUMN,102201,202201,,,,,,MANUAL
E,36,COLUMN,102301,202301,,,,,,MANUAL
E,37,COLUMN,102401,202401,,,,,,MANUAL
E,38,COLUMN,102451,202451,,,,,,MANUAL
E,39,COLUMN,701001,702001,,,,,,MANUAL
E,40,COLUMN,701002,702002,,,,,,MANUAL
E,41,COLUMN,701003,702003,,,,,,MANUAL
E,42,COLUMN,701004,702004,,,,,,MANUAL
E,43,COLUMN,701005,702005,,,,,,MANUAL
E,44,COLUMN,701006,702006,,,,,,MANUAL
E,45,COLUMN,701007,702007,,,,,,MANUAL
E,46,COLUMN,701008,702008,,,,,,MANUAL
E,47,COLUMN,200001,300001,,,,,,MANUAL
E,48,COLUMN,200101,300101,,,,,,MANUAL
E,49,COLUMN,200201,300201,,,,,,MANUAL
E,50,COLUMN,200301,300301,,,,,,MANUAL
E,51,COLUMN,200401,300401,,,,,,MANUAL
E,52,COLUMN,200451,300451,,,,,,MANUAL
E,53,COLUMN,201001,301001,,,,,,MANUAL
E,54,COLUMN,201101,301101,,,,,,MANUAL
E,55,COLUMN,201201,301201,,,,,,MANUAL
E,56,COLUMN,201301,301301,,,,,,MANUAL
E,57,COLUMN,201401,301401,,,,,,MANUAL
E,58,COLUMN,201451,301451,,,,,,MANUAL
E,59,COLUMN,202001,302001,,,,,,MANUAL
E,60,COLUMN,202101,302101,,,,,,MANUAL
E,61,COLUMN,202201,302201,,,,,,MANUAL
E,62,COLUMN,202301,302301,,,,,,MANUAL
E,63,COLUMN,202401,302401,,,,,,MANUAL
E,64,COLUMN,202451,302451,,,,,,MANUAL
E,65,COLUMN,702001,703001,,,,,,MANUAL
E,66,COLUMN,702002,703002,,,,,,MANUAL
E,67,COLUMN,702003,703003,,,,,,MANUAL
E,68,COLUMN,702004,703004,,,,,,MANUAL
E,69,COLUMN,702005,703005,,,,,,MANUAL
E,70,COLUMN,702006,703006,,,,,,MANUAL
E,71,COLUMN,702007,703007,,,,,,MANUAL
E,72,COLUMN,702008,703008,,,,,,MANUAL
E,73,COLUMN,300001,400001,,,,,,MANUAL
E,74,COLUMN,300101,400101,,,,,,MANUAL
E,75,COLUMN,300201,400201,,,,,,MANUAL
E,76,COLUMN,300301,400301,,,,,,MANUAL
E,77,COLUMN,300401,400401,,,,,,MANUAL
E,78,COLUMN,300451,400451,,,,,,MANUAL
E,79,COLUMN,301001,401001,,,,,,MANUAL
E,80,COLUMN,301101,401101,,,,,,MANUAL
E,81,COLUMN,301201,401201,,,,,,MANUAL
E,82,COLUMN,301301,401301,,,,,,MANUAL
E,83,COLUMN,301401,401401,,,,,,MANUAL
E,84,COLUMN,301451,401451,,,,,,MANUAL
E,85,COLUMN,302001,402001,,,,,,MANUAL
E,86,COLUMN,302101,402101,,,,,,MANUAL
E,87,COLUMN,302201,402201,,,,,,MANUAL
E,88,COLUMN,302301,402301,,,,,,MANUAL
E,89,COLUMN,302401,402401,,,,,,MANUAL
E,90,COLUMN,302451,402451,,,,,,MANUAL
E,91,COLUMN,703001,704001,,,,,,MANUAL
E,92,COLUMN,703002,704002,,,,,,MANUAL
E,93,COLUMN,703003,704003,,,,,,MANUAL
E,94,COLUMN,703004,704004,,,,,,MANUAL
E,95,COLUMN,703005,704005,,,,,,MANUAL
E,96,COLUMN,703006,704006,,,,,,MANUAL
E,97,COLUMN,703007,704007,,,,,,MANUAL
E,98,COLUMN,703008,704008,,,,,,MANUAL
E,99,COLUMN,400001,500001,,,,,,MANUAL
E,100,COLUMN,400101,500101,,,,,,MANUAL
E,101,COLUMN,400201,500201,,,,,,MANUAL
E,102,COLUMN,400301,500301,,,,,,MANUAL
E,103,COLUMN,400401,500401,,,,,,MANUAL
E,104,COLUMN,400451,500451,,,,,,MANUAL
E,105,COLUMN,400501,500501,,,,,,MANUAL
E,106,COLUMN,401001,501001,,,,,,MANUAL
E,107,COLUMN,401101,501101,,,,,,MANUAL
E,108,COLUMN,401201,501201,,,,,,MANUAL
E,109,COLUMN,401301,501301,,,,,,MANUAL
E,110,COLUMN,401401,501401,,,,,,MANUAL
E,111,COLUMN,401451,501451,,,,,,MANUAL
E,112,COLUMN,401501,501501,,,,,,MANUAL
E,113,COLUMN,402001,502001,,,,,,MANUAL
E,114,COLUMN,402101,502101,,,,,,MANUAL
E,115,COLUMN,402201,502201,,,,,,MANUAL
E,116,COLUMN,402301,502301,,,,,,MANUAL
E,117,COLUMN,402401,502401,,,,,,MANUAL
E,118,COLUMN,402451,502451,,,,,,MANUAL
E,119,COLUMN,402501,502501,,,,,,MANUAL
E,120,COLUMN,704001,705001,,,,,,MANUAL
E,121,COLUMN,704002,705002,,,,,,MANUAL
E,122,COLUMN,704003,705003,,,,,,MANUAL
E,123,COLUMN,704004,705004,,,,,,MANUAL
E,124,COLUMN,704005,705005,,,,,,MANUAL
E,125,COLUMN,704006,705006,,,,,,MANUAL
E,126,COLUMN,704007,705007,,,,,,MANUAL
E,127,COLUMN,704008,705008,,,,,,MANUAL
E,128,WALL,600001,600002,,,,,,MANUAL_WALL
E,129,WALL,600002,600003,,,,,,MANUAL_WALL
E,130,WALL,600003,600004,,,,,,MANUAL_WALL
E,131,WALL,600004,600005,,,,,,MANUAL_WALL
E,132,WALL,600005,600006,,,,,,MANUAL_WALL
E,133,WALL,601001,601002,,,,,,MANUAL_WALL
E,134,WALL,601002,601003,,,,,,MANUAL_WALL
E,135,WALL,601003,601004,,,,,,MANUAL_WALL
E,136,WALL,601004,601005,,,,,,MANUAL_WALL
E,137,WALL,601005,601006,,,,,,MANUAL_WALL
E,138,WALL,602001,602002,,,,,,MANUAL_WALL
E,139,WALL,602002,602003,,,,,,MANUAL_WALL
E,140,WALL,602003,602004,,,,,,MANUAL_WALL
E,141,WALL,602004,602005,,,,,,MANUAL_WALL
E,142,WALL,602005,602006,,,,,,MANUAL_WALL
E,143,WALL,603001,603002,,,,,,MANUAL_WALL
E,144,WALL,603002,603003,,,,,,MANUAL_WALL
E,145,WALL,603003,603004,,,,,,MANUAL_WALL
E,146,WALL,603004,603005,,,,,,MANUAL_WALL
E,147,WALL,603005,603006,,,,,,MANUAL_WALL
E,148,WALL,620001,612002,,,,,,MANUAL_WALL
E,149,WALL,612002,612003,,,,,,MANUAL_WALL
E,150,WALL,612003,612004,,,,,,MANUAL_WALL
E,151,WALL,612004,612005,,,,,,MANUAL_WALL
E,152,WALL,612005,612006,,,,,,MANUAL_WALL
E,153,WALL,605001,605002,,,,,,MANUAL_WALL
E,154,WALL,605002,605003,,,,,,MANUAL_WALL
E,155,WALL,605003,605004,,,,,,MANUAL_WALL
E,156,WALL,605004,704003,,,,,,MANUAL_WALL
E,157,WALL,604005,606006,,,,,,MANUAL_WALL
E,158,WALL,607001,607002,,,,,,MANUAL_WALL
E,159,WALL,607002,607003,,,,,,MANUAL_WALL
E,160,WALL,607003,607004,,,,,,MANUAL_WALL
E,161,WALL,607004,607005,,,,,,MANUAL_WALL
E,162,WALL,607005,608006,,,,,,MANUAL_WALL
E,163,WALL,608001,608002,,,,,,MANUAL_WALL
E,164,WALL,608002,608003,,,,,,MANUAL_WALL
E,165,WALL,608003,608004,,,,,,MANUAL_WALL
E,166,WALL,608004,608005,,,,,,MANUAL_WALL
E,167,WALL,608005,607006,,,,,,MANUAL_WALL
E,168,WALL,609002,609003,,,,,,MANUAL_WALL
E,169,WALL,609003,609004,,,,,,MANUAL_WALL
E,170,WALL,609004,609005,,,,,,MANUAL_WALL
E,171,WALL,609005,611006,,,,,,MANUAL_WALL
E,172,WALL,610001,610002,,,,,,MANUAL_WALL
E,173,WALL,610002,610003,,,,,,MANUAL_WALL
E,174,WALL,610003,610004,,,,,,MANUAL_WALL
E,175,WALL,610004,610005,,,,,,MANUAL_WALL
E,176,WALL,610005,610006,,,,,,MANUAL_WALL
E,177,WALL,611001,611002,,,,,,MANUAL_WALL
E,178,WALL,611002,611003,,,,,,MANUAL_WALL
E,179,WALL,611003,611004,,,,,,MANUAL_WALL
E,180,WALL,611004,611005,,,,,,MANUAL_WALL
E,181,WALL,611005,609006,,,,,,MANUAL_WALL
E,182,WALL,1,604002,,,,,,MANUAL_WALL
E,183,WALL,604002,604003,,,,,,MANUAL_WALL
E,184,WALL,604003,604004,,,,,,MANUAL_WALL
E,185,WALL,604004,604005,,,,,,MANUAL_WALL
E,186,WALL,604005,501001,,,,,,MANUAL_WALL
E,187,WALL,614001,613002,,,,,,MANUAL_WALL
E,188,WALL,613002,613003,,,,,,MANUAL_WALL
E,189,WALL,613003,613004,,,,,,MANUAL_WALL
E,190,WALL,613004,613005,,,,,,MANUAL_WALL
E,191,WALL,613005,613006,,,,,,MANUAL_WALL
E,192,WALL,613001,614002,,,,,,MANUAL_WALL
E,193,WALL,614002,614003,,,,,,MANUAL_WALL
E,194,WALL,614003,614004,,,,,,MANUAL_WALL
E,195,WALL,614004,614005,,,,,,MANUAL_WALL
E,196,WALL,614005,614006,,,,,,MANUAL_WALL
E,197,WALL,615001,615002,,,,,,MANUAL_WALL
E,198,WALL,615002,615003,,,,,,MANUAL_WALL
E,199,WALL,615003,615004,,,,,,MANUAL_WALL
E,200,WALL,615004,615005,,,,,,MANUAL_WALL
E,201,WALL,615005,615006,,,,,,MANUAL_WALL
E,202,WALL,616001,616002,,,,,,MANUAL_WALL
E,203,WALL,2001,617002,,,,,,MANUAL_WALL
E,204,WALL,618001,619002,,,,,,MANUAL_WALL
E,205,WALL,101,618002,,,,,,MANUAL_WALL
E,206,WALL,621001,100101,,,,,,MANUAL_WALL
E,207,WALL,620001,102001,,,,,,MANUAL_WALL
E,208,WALL,102301,202451,,,,,,MANUAL_WALL
E,209,WALL,100401,202401,,,,,,MANUAL_WALL
E,210,BEAM_X,900000,601002,,,,,,SPLIT_INTERSECTION
E,358,BEAM_X,601002,900009,,,,,,SPLIT_INTERSECTION
E,359,BEAM_X,900009,900011,,,,,,SPLIT_INTERSECTION
E,360,BEAM_X,900011,701007,,,,,,SPLIT_INTERSECTION
E,361,BEAM_X,701007,900013,,,,,,SPLIT_INTERSECTION
E,362,BEAM_X,900013,701008,,,,,,SPLIT_INTERSECTION
E,363,BEAM_X,701008,900015,,,,,,SPLIT_INTERSECTION
E,364,BEAM_X,900015,900001,,,,,,SPLIT_INTERSECTION
E,211,BEAM_X,701004,900129,,,,,,SPLIT_INTERSECTION
E,365,BEAM_X,900129,701005,,,,,,SPLIT_INTERSECTION
E,366,BEAM_X,701005,900130,,,,,,SPLIT_INTERSECTION
E,367,BEAM_X,900130,701006,,,,,,SPLIT_INTERSECTION
E,368,BEAM_X,701006,900131,,,,,,SPLIT_INTERSECTION
E,369,BEAM_X,900131,900002,,,,,,SPLIT_INTERSECTION
E,212,BEAM_X,900003,603002,,,,,,SPLIT_INTERSECTION
E,370,BEAM_X,603002,900010,,,,,,SPLIT_INTERSECTION
E,371,BEAM_X,900010,900012,,,,,,SPLIT_INTERSECTION
E,372,BEAM_X,900012,701001,,,,,,SPLIT_INTERSECTION
E,373,BEAM_X,701001,900014,,,,,,SPLIT_INTERSECTION
E,374,BEAM_X,900014,701002,,,,,,SPLIT_INTERSECTION
E,375,BEAM_X,701002,900016,,,,,,SPLIT_INTERSECTION
E,376,BEAM_X,900016,900004,,,,,,SPLIT_INTERSECTION
E,213,BEAM_X,900005,900132,,,,,,SPLIT_INTERSECTION
E,377,BEAM_X,900132,900006,,,,,,SPLIT_INTERSECTION
E,214,BEAM_X,900007,900133,,,,,,SPLIT_INTERSECTION
E,378,BEAM_X,900133,900008,,,,,,SPLIT_INTERSECTION
E,215,BEAM_Y,900000,900007,,,,,,SPLIT_INTERSECTION
E,379,BEAM_Y,900007,900005,,,,,,SPLIT_INTERSECTION
E,380,BEAM_Y,900005,602002,,,,,,SPLIT_INTERSECTION
E,381,BEAM_Y,602002,900003,,,,,,SPLIT_INTERSECTION
E,216,BEAM_Y,900009,900133,,,,,,SPLIT_INTERSECTION
E,382,BEAM_Y,900133,701004,,,,,,SPLIT_INTERSECTION
E,383,BEAM_Y,701004,900132,,,,,,SPLIT_INTERSECTION
E,384,BEAM_Y,900132,900010,,,,,,SPLIT_INTERSECTION
E,217,BEAM_Y,701007,701005,,,,,,SPLIT_INTERSECTION
E,385,BEAM_Y,701005,701001,,,,,,SPLIT_INTERSECTION
E,218,BEAM_Y,701008,701006,,,,,,SPLIT_INTERSECTION
E,386,BEAM_Y,701006,701002,,,,,,SPLIT_INTERSECTION
E,219,BEAM_Y,900011,900008,,,,,,SPLIT_INTERSECTION
E,387,BEAM_Y,900008,900129,,,,,,SPLIT_INTERSECTION
E,388,BEAM_Y,900129,900006,,,,,,SPLIT_INTERSECTION
E,389,BEAM_Y,900006,900012,,,,,,SPLIT_INTERSECTION
E,220,BEAM_Y,900013,900130,,,,,,SPLIT_INTERSECTION
E,390,BEAM_Y,900130,900014,,,,,,SPLIT_INTERSECTION
E,221,BEAM_Y,900015,900131,,,,,,SPLIT_INTERSECTION
E,391,BEAM_Y,900131,900016,,,,,,SPLIT_INTERSECTION
E,222,BEAM_Y,900001,612002,,,,,,SPLIT_INTERSECTION
E,392,BEAM_Y,612002,900002,,,,,,SPLIT_INTERSECTION
E,393,BEAM_Y,900002,609002,,,,,,SPLIT_INTERSECTION
E,394,BEAM_Y,609002,900004,,,,,,SPLIT_INTERSECTION
E,223,BEAM_X,100001,100101,,,,,,MANUAL
E,224,BEAM_X,101001,101101,,,,,,MANUAL
E,225,BEAM_X,102001,102101,,,,,,MANUAL
E,226,BEAM_Y,100001,101001,,,,,,MANUAL
E,227,BEAM_Y,101001,102001,,,,,,MANUAL
E,228,BEAM_Y,100101,101101,,,,,,MANUAL
E,229,BEAM_Y,101101,102101,,,,,,MANUAL
E,230,BEAM_X,200001,200101,,,,,,SPLIT_INTERSECTION
E,395,BEAM_X,200101,900019,,,,,,SPLIT_INTERSECTION
E,396,BEAM_X,900019,900023,,,,,,SPLIT_INTERSECTION
E,397,BEAM_X,900023,200201,,,,,,SPLIT_INTERSECTION
E,398,BEAM_X,200201,900021,,,,,,SPLIT_INTERSECTION
E,399,BEAM_X,900021,200301,,,,,,SPLIT_INTERSECTION
E,400,BEAM_X,200301,900024,,,,,,SPLIT_INTERSECTION
E,401,BEAM_X,900024,200401,,,,,,SPLIT_INTERSECTION
E,402,BEAM_X,200401,200451,,,,,,SPLIT_INTERSECTION
E,231,BEAM_X,201001,201101,,,,,,SPLIT_INTERSECTION
E,403,BEAM_X,201101,900134,,,,,,SPLIT_INTERSECTION
E,404,BEAM_X,900134,201201,,,,,,SPLIT_INTERSECTION
E,405,BEAM_X,201201,900135,,,,,,SPLIT_INTERSECTION
E,406,BEAM_X,900135,201301,,,,,,SPLIT_INTERSECTION
E,407,BEAM_X,201301,900136,,,,,,SPLIT_INTERSECTION
E,408,BEAM_X,900136,201401,,,,,,SPLIT_INTERSECTION
E,409,BEAM_X,201401,201451,,,,,,SPLIT_INTERSECTION
E,232,BEAM_X,202001,202101,,,,,,SPLIT_INTERSECTION
E,410,BEAM_X,202101,900020,,,,,,SPLIT_INTERSECTION
E,411,BEAM_X,900020,202201,,,,,,SPLIT_INTERSECTION
E,412,BEAM_X,202201,900022,,,,,,SPLIT_INTERSECTION
E,413,BEAM_X,900022,202301,,,,,,SPLIT_INTERSECTION
E,414,BEAM_X,202301,900025,,,,,,SPLIT_INTERSECTION
E,415,BEAM_X,900025,202401,,,,,,SPLIT_INTERSECTION
E,416,BEAM_X,202401,202451,,,,,,SPLIT_INTERSECTION
E,233,BEAM_X,900017,900018,,,,,,MANUAL
E,234,BEAM_Y,200001,201001,,,,,,SPLIT_INTERSECTION
E,417,BEAM_Y,201001,202001,,,,,,SPLIT_INTERSECTION
E,235,BEAM_Y,200101,201101,,,,,,SPLIT_INTERSECTION
E,418,BEAM_Y,201101,202101,,,,,,SPLIT_INTERSECTION
E,236,BEAM_Y,200201,201201,,,,,,SPLIT_INTERSECTION
E,419,BEAM_Y,201201,202201,,,,,,SPLIT_INTERSECTION
E,237,BEAM_Y,200301,201301,,,,,,SPLIT_INTERSECTION
E,420,BEAM_Y,201301,202301,,,,,,SPLIT_INTERSECTION
E,238,BEAM_Y,200401,201401,,,,,,SPLIT_INTERSECTION
E,421,BEAM_Y,201401,202401,,,,,,SPLIT_INTERSECTION
E,239,BEAM_Y,200451,201451,,,,,,SPLIT_INTERSECTION
E,422,BEAM_Y,201451,202451,,,,,,SPLIT_INTERSECTION
E,240,BEAM_Y,900017,200101,,,,,,MANUAL
E,241,BEAM_Y,900019,900134,,,,,,SPLIT_INTERSECTION
E,423,BEAM_Y,900134,900020,,,,,,SPLIT_INTERSECTION
E,242,BEAM_Y,900021,900135,,,,,,SPLIT_INTERSECTION
E,424,BEAM_Y,900135,900022,,,,,,SPLIT_INTERSECTION
E,243,BEAM_Y,900018,900023,,,,,,MANUAL
E,244,BEAM_Y,900024,900136,,,,,,SPLIT_INTERSECTION
E,425,BEAM_Y,900136,900025,,,,,,SPLIT_INTERSECTION
E,245,BEAM_Y,300201,900026,,,,,,MANUAL
E,246,BEAM_Y,900027,900028,,,,,,MANUAL
E,247,BEAM_Y,300301,900029,,,,,,MANUAL
E,248,BEAM_SMALL,900026,900028,,,,,,MANUAL
E,249,BEAM_SMALL,900028,900029,,,,,,MANUAL
E,250,BEAM_Y,400101,900030,,,,,,MANUAL
E,251,BEAM_Y,900031,900032,,,,,,MANUAL
E,252,BEAM_VARIABLE,900030,900032,,,,,,MANUAL
E,253,BEAM_Y,900031,900033,,,,,,MANUAL
E,254,BEAM_Y,400201,900034,,,,,,MANUAL
E,255,BEAM_Y,400301,900035,,,,,,MANUAL
E,256,BEAM_X,900034,900035,,,,,,MANUAL
E,257,BEAM_X,402451,900037,,,,,,SPLIT_INTERSECTION
E,426,BEAM_X,900037,402501,,,,,,SPLIT_INTERSECTION
E,258,BEAM_X,401451,900137,,,,,,SPLIT_INTERSECTION
E,427,BEAM_X,900137,401501,,,,,,SPLIT_INTERSECTION
E,259,BEAM_X,400451,900036,,,,,,SPLIT_INTERSECTION
E,428,BEAM_X,900036,400501,,,,,,SPLIT_INTERSECTION
E,260,BEAM_40x60,900036,900137,,,,,,SPLIT_INTERSECTION
E,429,BEAM_40x60,900137,900037,,,,,,SPLIT_INTERSECTION
E,261,BEAM_Y,400501,401501,,,,,,SPLIT_INTERSECTION
E,430,BEAM_Y,401501,402501,,,,,,SPLIT_INTERSECTION
E,262,BEAM_X,502001,502101,,,,,,SPLIT_INTERSECTION
E,431,BEAM_X,502101,900039,,,,,,SPLIT_INTERSECTION
E,432,BEAM_X,900039,502201,,,,,,SPLIT_INTERSECTION
E,433,BEAM_X,502201,900041,,,,,,SPLIT_INTERSECTION
E,434,BEAM_X,900041,502301,,,,,,SPLIT_INTERSECTION
E,435,BEAM_X,502301,900043,,,,,,SPLIT_INTERSECTION
E,436,BEAM_X,900043,502401,,,,,,SPLIT_INTERSECTION
E,437,BEAM_X,502401,502451,,,,,,SPLIT_INTERSECTION
E,438,BEAM_X,502451,900045,,,,,,SPLIT_INTERSECTION
E,439,BEAM_X,900045,502501,,,,,,SPLIT_INTERSECTION
E,263,BEAM_X,501001,501101,,,,,,SPLIT_INTERSECTION
E,440,BEAM_X,501101,900138,,,,,,SPLIT_INTERSECTION
E,441,BEAM_X,900138,501201,,,,,,SPLIT_INTERSECTION
E,442,BEAM_X,501201,900139,,,,,,SPLIT_INTERSECTION
E,443,BEAM_X,900139,501301,,,,,,SPLIT_INTERSECTION
E,444,BEAM_X,501301,900140,,,,,,SPLIT_INTERSECTION
E,445,BEAM_X,900140,501401,,,,,,SPLIT_INTERSECTION
E,446,BEAM_X,501401,501451,,,,,,SPLIT_INTERSECTION
E,447,BEAM_X,501451,900141,,,,,,SPLIT_INTERSECTION
E,448,BEAM_X,900141,501501,,,,,,SPLIT_INTERSECTION
E,264,BEAM_X,500001,500101,,,,,,SPLIT_INTERSECTION
E,449,BEAM_X,500101,900038,,,,,,SPLIT_INTERSECTION
E,450,BEAM_X,900038,500201,,,,,,SPLIT_INTERSECTION
E,451,BEAM_X,500201,900040,,,,,,SPLIT_INTERSECTION
E,452,BEAM_X,900040,500301,,,,,,SPLIT_INTERSECTION
E,453,BEAM_X,500301,900042,,,,,,SPLIT_INTERSECTION
E,454,BEAM_X,900042,500401,,,,,,SPLIT_INTERSECTION
E,455,BEAM_X,500401,500451,,,,,,SPLIT_INTERSECTION
E,456,BEAM_X,500451,900044,,,,,,SPLIT_INTERSECTION
E,457,BEAM_X,900044,500501,,,,,,SPLIT_INTERSECTION
E,265,BEAM_Y,500001,501001,,,,,,SPLIT_INTERSECTION
E,458,BEAM_Y,501001,502001,,,,,,SPLIT_INTERSECTION
E,266,BEAM_Y,500101,501101,,,,,,SPLIT_INTERSECTION
E,459,BEAM_Y,501101,502101,,,,,,SPLIT_INTERSECTION
E,267,BEAM_Y,500201,501201,,,,,,SPLIT_INTERSECTION
